DateTime,Entries,UniqueIPs
1534167633,2500,2500
1534174832,2492,2492
1534183832,2263,2263
1534190432,2263,2263
1534197033,2273,2273
1534203631,2350,2350
1534208432,2353,2353
1534215032,2255,2255
1534222231,2318,2318
1534229433,2290,2290
1534234831,2401,2401
1534240832,2472,2472
1534246235,2444,2444
1534252252,2379,2379
1534259433,2360,2360
1534268476,2216,2216
1534276231,2187,2187
1534283443,2109,2109
1534290651,2124,2124
1534298450,2087,2087
1534305632,2144,2144
1534311631,2189,2189
1534319432,2198,2198
1534326631,2185,2185
1534333232,2189,2189
1534337432,2351,2351
1534351833,2126,2126
1534359632,1949,1949
1534366232,1967,1967
1534373433,1981,1981
1534380631,1962,1962
1534387831,1954,1954
1534394431,1964,1964
1534401632,2014,2014
1534405831,2185,2185
1534412434,2238,2238
1534417832,2209,2209
1534422631,2205,2205
1534428632,2272,2272
1534437632,2120,2120
1534446032,2004,2004
1534452635,1986,1986
1534459832,2016,2016
1534466446,2005,2005
1534473631,2074,2074
1534479633,2038,2038
1534486231,2097,2097
1534491632,2064,2064
1534497631,2194,2194
1534504233,2217,2217
1534509032,2224,2224
1534514432,2249,2249
1534521632,2053,2053
1534528238,2031,2031
1534534865,2090,2090
1534542633,2106,2106
1534549231,2033,2033
1534556432,2002,2002
1534563633,2075,2075
1534570832,2094,2094
1534578032,2049,2049
1534585231,2088,2088
1534592452,2058,2058
1534599654,2045,2045
1534606831,2051,2051
1534614032,2079,2079
1534621232,2046,2046
1534627832,2030,2030
1534633232,2090,2090
1534638631,2119,2119
1534644631,2126,2126
1534650032,2079,2079
1534657231,2070,2070
1534663832,2074,2074
1534669232,2103,2103
1534675832,2093,2093
1534683032,2001,2001
1534690232,1962,1962
1534695632,2029,2029
1534702252,2093,2093
1534708247,2001,2001
1534714832,2067,2067
1534722032,2068,2068
1534729232,2067,2067
1534737032,2039,2039
1534743632,2039,2039
1534750231,2077,2077
1534756232,2070,2070
1534763432,1976,1976
1534769432,2044,2044
1534775432,2143,2143
1534782032,2079,2079
1534789231,1992,1992
1534795844,2016,2016
1534802432,2002,2002
1534807832,2083,2083
1534813831,2039,2039
1534821632,1975,1975
1534828833,1948,1948
1534835431,1942,1942
1534843232,1892,1892
1534849833,1954,1954
1534857032,1961,1961
1534861832,1972,1972
1534867924,1995,1995
1534872632,2041,2041
1534879233,1974,1974
1534885832,1912,1912
1534892432,1922,1922
1534897833,1974,1974
1534903231,1929,1929
1534908632,1878,1878
1534913432,1945,1945
1534918832,2035,2035
1534924232,2080,2080
1534930232,2037,2037
1534934432,2113,2113
1534940432,2211,2211
1534945833,2190,2190
1534951233,2237,2237
1534956632,2317,2317
1534965038,2071,2071
1534972834,2028,2028
1534979452,2006,2006
1534987312,1964,1964
1534994433,1971,1971
1535001632,1986,1986
1535007633,2093,2093
1535013033,2191,2191
1535019033,2148,2148
1535026832,2046,2046
1535033433,2042,2042
1535041232,1916,1916
1535049632,1725,1725
1535055632,1698,1698
1535062832,1655,1655
1535068232,1850,1850
1535075435,1790,1790
1535083232,1559,1559
1535089231,1587,1587
1535097031,1536,1536
1535103632,1560,1560
1535109032,1562,1562
1535113231,1620,1620
1535118632,1808,1808
1535124632,1718,1718
1535129432,1725,1725
1535136033,1686,1686
1535142632,1735,1735
1535148089,1769,1769
1535153438,1709,1709
1535158832,1716,1716
1535164831,1586,1586
1535171432,1476,1476
1535176231,1544,1544
1535181632,1669,1669
1535187031,1677,1677
1535193033,1657,1657
1535198432,1678,1678
1535204433,1625,1625
1535211034,1627,1627
1535216432,1672,1672
1535221833,1819,1819
1535227843,1760,1760
1535235032,1751,1751
1535250031,1624,1624
1535256632,1533,1533
1535262632,1690,1690
1535268632,1766,1766
1535274632,1708,1708
1535281832,1709,1709
1535286632,1697,1697
1535292632,1651,1651
1535313633,1631,1631
1535319031,1629,1629
1535324435,1628,1628
1535329831,1660,1660
1535336452,1583,1583
1535342432,1534,1534
1535348432,1473,1473
1535353231,1437,1437
1535357432,1571,1571
1535364631,1659,1659
1535370032,1604,1604
1535377231,1595,1595
1535383832,1552,1552
1535389232,1590,1590
1535394632,1535,1535
1535400032,1522,1522
1535405431,1513,1513
1535410832,1543,1543
1535416232,1534,1534
1535422232,1431,1431
1535428832,1346,1346
1535434232,1304,1304
1535438432,1404,1404
1535445032,1465,1465
1535450432,1387,1387
1535455833,1372,1372
1535461232,1376,1376
1535466632,1405,1405
1535471432,1388,1388
1535477431,1376,1376
1535482232,1418,1418
1535488231,1426,1426
1535493033,1430,1430
1535498431,1546,1546
1535504432,1543,1543
1535510431,1442,1442
1535516432,1431,1431
1535521831,1437,1437
1535527232,1456,1456
1535533231,1476,1476
1535538031,1484,1484
1535544032,1490,1490
1535550032,1469,1469
1535556631,1439,1439
1535562032,1483,1483
1535567432,1490,1490
1535572231,1471,1471
1535577632,1498,1498
1535583632,1518,1518
1535590231,1465,1465
1535596231,1430,1430
1535601631,1425,1425
1535607032,1552,1552
1535611832,1723,1723
1535617833,1893,1893
1535623832,1857,1857
1535631039,1807,1807
1535637637,1736,1736
1535643032,1748,1748
1535648432,1800,1800
1535653832,1845,1845
1535659232,1860,1860
1535664633,1853,1853
1535669432,1861,1861
1535675431,1903,1903
1535682031,1798,1798
1535688632,1768,1768
1535694032,1778,1778
1535698832,1766,1766
1535704831,1745,1745
1535709632,1795,1795
1535715032,1783,1783
1535721052,1749,1749
1535727631,1743,1743
1535733632,1730,1730
1535739632,1690,1690
1535746234,1666,1666
1535753431,1660,1660
1535760032,1644,1644
1535765431,1702,1702
1535770831,1680,1680
1535776231,1719,1719
1535781632,1725,1725
1535787031,1725,1725
1535793032,1673,1673
1535797231,1713,1713
1535802632,1826,1826
1535809231,1799,1799
1535813432,1777,1777
1535818831,1816,1816
1535824832,1764,1764
1535830836,1727,1727
1535837454,1710,1710
