DateTime,AddedIPs,RemovedIPs
1535797955,1,0
1535799879,0,1
1535803735,2,0
1535805630,1,1
1535809476,1,1
1535813313,1,0
1535817175,1,1
1535827009,0,1
1535830827,0,1
1535836605,1,0
1535838514,1,1
1535840427,1,3
1535844283,1,0
1535846201,2,0
1535855805,1,0
1535859661,1,0
1535861596,1,0
1535863479,1,0
1535865406,0,1
1535867329,0,1
1535871168,1,0
1535874988,1,0
1535876927,0,1
1535884844,0,1
1535890619,1,1
1535892513,0,1
1535898286,1,1
1535902366,0,1
1535912217,0,1
1535923718,0,1
1535925672,0,1
1535932889,1,2
1535934771,1,0
1535942676,0,1
1535944592,0,1
1535948448,0,1
1535952296,2,0
1535954199,1,1
1535956117,2,0
1535958092,1,1
1535961894,0,1
1535983488,0,1
1535987324,0,1
1535991213,0,1
1535994996,1,0
1535996905,1,0
1536004607,1,0
1536010372,3,0
1536020690,0,1
1536026496,0,1
1536037975,0,1
1536041823,0,2
1536046001,0,2
1536048086,1,0
1536049944,1,0
1536061465,1,0
1536063430,0,2
1536065306,2,0
1536073030,1,0
1536074905,1,0
1536076908,1,0
1536080697,0,1
1536084524,0,1
1536086438,1,0
1536090524,0,1
1536092460,0,2
1536096445,1,3
1536100352,1,0
1536102534,0,1
1536106360,1,0
1536112105,1,0
1536131561,1,0
1536135392,0,1
1536137307,0,1
1536150311,1,1
1536152189,0,1
1536157953,0,1
1536161799,0,1
1536163779,0,1
1536171886,0,1
1536175702,1,0
1536179540,1,0
1536187464,0,1
1536190309,1,0
1536192261,0,1
1536194193,1,0
1536196364,1,0
1536211706,1,1
1536217481,0,1
1536227065,1,0
1536230907,1,0
1536234755,1,0
1536236699,0,1
1536246293,1,0
1536254195,0,1
1536261878,1,1
1536265721,2,1
1536273400,1,0
1536275304,0,1
1536277542,1,0
1536281305,0,1
1536283285,0,1
1536290905,2,0
1536296659,1,0
1536298618,1,1
1536300528,1,0
1536306261,1,0
1536313963,0,1
1536317774,1,1
1536319716,0,1
1536333161,1,1
1536337247,10,0
1536348765,0,1
1536350708,1,0
1536352590,0,2
1536356419,1,0
1536358370,1,0
1536360263,0,1
1536362158,1,1
1536364097,1,0
1536369855,1,0
1536371797,4,0
1536377545,0,2
1536379481,1,0
