DateTime,AddedIPs,RemovedIPs
1536175922,91,69
1536177842,76,99
1536179762,99,76
1536181683,76,99
1536183602,65,121
1536185523,66,104
1536190564,102,100
1536194402,60,79
1536196323,79,60
1536198242,121,122
1536202083,74,106
1536205922,88,120
1536209763,81,88
1536213615,100,69
1536215524,92,73
1536219363,82,72
1536223202,78,57
1536227043,76,65
1536230882,85,66
1536232803,1,5
1536234722,70,77
1536236643,77,71
1536242417,69,70
1536244325,78,76
1536248163,100,71
1536252003,86,82
1536256082,109,80
1536259922,82,64
1536263763,84,72
1536267622,77,102
1536269523,74,104
1536273362,58,133
1536277924,90,106
1536283682,59,83
1536285615,64,58
1536287523,85,92
1536291365,90,95
1536295202,76,91
1536297123,84,76
1536302882,75,59
1536306723,79,63
1536310563,80,60
1536312483,63,53
1536316323,78,61
1536318242,61,78
1536320163,128,105
1536324003,63,63
1536327842,79,61
1536329762,1,0
1536331683,71,61
1536335524,65,70
1536339616,81,74
1536341523,86,79
1536343442,83,81
1536349203,89,70
1536353043,65,83
1536356883,73,102
1536362883,61,93
1536364818,103,116
1536366723,11,4088
1536368642,4058,0
1536370562,74,79
1536374404,67,98
1536378243,92,100
1536382323,72,89
1536386416,85,63
1536388322,67,60
1536392162,77,52
1536396003,92,63
1536399843,78,47
1536403682,74,60
1536407523,89,78
1536411364,76,67
1536415209,78,71
1536417123,62,79
1536422883,90,69
1536426963,66,80
1536428882,80,72
1536432723,103,94
1536436563,80,80
1536440412,76,93
1536442323,11,5699
1536444243,5648,0
1536446162,62,76
1536450002,96,98
1536453843,61,89
1536457682,59,75
1536459603,67,78
1536465363,87,99
1536467287,99,87
1536469213,145,162
1536471123,71,59
1536473043,59,71
1536475204,131,107
1536479042,77,40
1536482882,84,60
1536486723,91,56
1536490563,71,58
1536494413,81,75
1536498242,56,88
1536500642,98,58
1536504482,91,72
1536508322,95,84
1536512163,85,70
1536516018,82,83
1536519842,114,74
1536521763,90,108
1536525602,86,109
1536529442,60,114
1536533282,66,95
1536537123,103,97
1536540962,58,95
1536544819,65,84
1536546722,59,95
1536550562,83,98
1536554406,82,82
1536558242,89,67
1536564242,72,61
1536566166,74,69
1536570010,84,68
1536571923,82,57
1536575762,81,60
1536579602,69,62
1536583444,70,66
1536589204,67,68
1536591124,73,75
1536594964,75,67
1536596884,94,83
1536598817,83,94
1536600723,175,131
1536604562,108,91
1536608407,105,77
1536612242,91,109
1536614403,63,121
1536620163,66,110
1536624016,94,106
1536625923,60,106
1536627842,73,82
1536631683,82,73
1536633603,152,161
1536637442,108,107
1536641282,82,79
1536645123,90,76
1536648966,99,67
1536651123,65,65
1536655202,79,78
1536659045,70,71
1536662882,71,64
1536664803,68,54
1536666723,99,120
1536668651,120,99
1536670563,70,78
1536674414,83,69
1536678242,84,66
1536680402,69,72
1536684243,89,71
1536688564,109,86
1536692408,102,80
1536694322,110,83
